id,year,popularity
SOGVZCB12AB0180FC0,1993,10
SODNBYJ12A58A78504,1981,8
SODKSMV12A6D4F6922,1999,1
SOQAJLA12AB018251A,2013,27
SORGBYP12AB0182E4F,2009,2
SOSVWFQ12AC95F0272,1993,16
SOLIBHA12AB018800D,1983,0
SOVEQUY12AB0186A16,2006,10
SOQQDXF12A8C1416F4,1989,0
SOYEDIE12A8C142C36,2016,21
SOHBHNO12AB018662A,1998,0
SOCHVFS12AB0181009,1999,8
SORDDBO12A58A7EE4B,1993,0
SOLZKMN12A81C1FEBF,1999,0
SOFFNXS12A8C131D32,1975,8
SOTBWWI12A8C1426BE,1993,0
SOCBEPX12AB01829AE,2001,8
SONTDAI12AB017AD5E,2012,18
SOLJYFW12A8C13F85C,2003,0
SOPQDEG12A6D4F8EAC,2020,23
SOCNIVN12AC3DF98D2,1958,0
SOFIUCS12AB01896AD,2009,1
SODYMGA12A8C142925,2008,15
SOMBRML12AB018BAB8,2021,23
SORRXCI12A8135828A,1988,1
SOCMRCQ12A8C140094,2004,0
SOORPUL12A58A7A6E7,2005,26
SOENCQG12A8C13599B,2003,3
SOCKDUL12AC9097E13,2009,0
SOWEVAT12AB0187AE7,2000,0
SORTKRB12A8C131EF0,2001,0
SOJBAZO12AC4687571,2009,0
SOIOUIR12AB017ED30,2015,1
SOJVIWA12AB0189127,2009,0
SOBSGAZ12A8C13A351,2001,13
SOTQZTJ12AB0183192,1972,6
SOPGEJZ12AB0184A18,2008,0
SOAQCNA12AB01848DD,1979,9
SOIIZQG12A58A7A753,2004,0
SONAYZR12A8C144497,1961,0
SOSIXEN12AC4689235,2009,27
SOECFGK12A8C13A8AE,1998,29
SOAKDLX12A67ADAFC5,1960,2
SOYUUDD12A6D4FB7B4,2002,0
SOESSSK12A8C1454D4,2008,0
SOCALOE12A8C134F6A,2020,19
SOXNUWK12A8C140027,1995,8
SOJOMPY12AB01841A3,2000,0
SONLHUA12A8C14470A,1981,4
SOJTWAZ12A8C144E69,2002,21
SOVGRWF12A8C144940,1999,3
SOGDSYD12AF72A0F02,2005,9
SOUPQOK12A6D4FDC9E,2003,0
SOFWUBT12A8C13A9C7,1992,10
SORWUTQ12A8C1465BC,2005,0
SOJQYBG12AB018B656,1999,13
SOCBRFS12AB01825FA,2010,0
SOZQBLB12A8C141242,2020,3
SOCEIHL12A8C13BDF5,1972,1
SOXNYJQ12A8C13502D,1998,54
SOLSWKN12AB018510E,2009,0
SOKPGFN12A8C143481,2022,8
SOQDTSH12A6D4F9A5B,1966,12
SOIRWHR12AAA15FCC6,2013,25
SOQHTUT12A8AE475F2,2005,37
SOWAJLC12A8AE46C42,2002,0
SOAZHOK12A8AE46E45,2008,18
SOQLRND12A6D4FD162,2001,0
SOYCJFP12AB017B7C4,2009,7
SOLYCWK12A6D4FEDC2,2003,0
SOSULYS12A8151CC9D,2004,0
SODHUER12AB018859B,2008,1
SOLLROO12AB0188D51,2007,1
SOJNQGL12AAF3B27B2,1992,4
SOLQRVZ12A67ADAD17,2005,37
SOHCLHZ12AB0181C44,1992,0
SOHWCXW12A6D4F801E,1962,2
SOOTAPN12A8C140C40,1983,1
SODMWLE12AB018DEA8,2002,20
SOQWHUD12AB0181D02,2005,0
SOPUKRF12A8C137FF4,1999,0
SOHDIHR12A6D4F913F,1973,3
SOPOWPY12A8C13A4D0,1985,6
SOCLIXD12A58A7B60D,1997,1
SOOWOMX12AB018844A,1973,14
SOTFFCM12A8C140BC2,2013,26
SOFRDRA12A8C1419D9,1964,0
SOFWODZ12A6701DE58,2000,15
SOIOOCV12AB01850B9,1975,5
SOPLCDD12A8C13599C,1970,8
SOARJEA12AB0188123,2003,2
SOIQGQN12A8C1461C8,2008,1
SOLMIOU12A8C140A4A,2003,7
SOYYHWG12AC3DF9F08,2009,0
SOYGWIK12AB017F613,2002,0
SODXXLK12AB017E7AB,1995,0
SOOHEFF12A6D4F68A6,1979,20
SOTSOTJ12AB01872E4,2005,4
SONNXJI12A58A7AD05,2009,6
SOCOMAW12AB017EE59,2016,1
SOWLLSW12AB0184EE8,2006,0
SOPOSOZ12AB018C568,1980,3
SOKUWZA12AB017FB9B,1971,1
SOVUNDW12A58A7AF38,2006,0
SOHYKZG12A6D4FAF0A,1985,15
SOZLPXW12A6D4F80FE,2006,0
SOACEXG12AC468D8FB,2003,0
SOBQKAH12A8C1362DF,1987,0
SOPQTWV12AC3DF9853,2010,0
SOJZOST12A8C139DA4,2008,0
SOEMIKT12A8AE4884B,1998,2
SOBPRXH12AB01824D8,1998,1
SOSFYHJ12A8C13AF10,2005,0
SOIDGDW12AB01803DA,2000,0
SONRSJX12AB018CBB4,2010,0
SOQRQYT12AB0185674,2020,80
SOUJYWU12AB017EF43,1997,0
SOYUYJC12A8C13799E,2020,0
SOODGCM12A8C136BEB,2009,0
SOCROGM12A8C140561,1981,0
SOAAZHH12A58A7B384,2005,0
SOOVLAA12A6D4FB16B,2005,5
SOMRUQD12AC468EF9C,2009,0
SOFUZPW12A8C13DEEB,1955,22
SOSPUHC12A58A7C54E,2006,0
SOQFJSD12A8C13FEEA,2007,15
SOPOEHR12A8C13D801,2014,65
SOFSBTM12AB017BE1C,2008,3
SOFJDJH12A8C136932,2006,2
SOTKIJC12AB017C558,1971,4
SOIBNUC12A8C140158,2006,5
SOWAVGA12A58A7A6A2,2008,0
SOAHOBN12AB01835BF,2009,0
SONELCM12A8C14114B,2009,6
SORCJFO12A6BD54EBD,2007,0
SOVXQVR12A8C132852,2000,8
SOHJLBS12AB018B305,1970,0
SORUXNU12A67AE1311,1983,0
SORELXV12A8C13BF00,2021,23
SOTQUUI12A8C1390F0,1979,0
SOUJZUN12AB0183A9B,2009,0
SOBQXVB12A8C138200,1992,7
SOYTTHD12A6D4FACA0,2004,0
SOQVHOW12AC46885EE,2010,3
SOONKCD12AB018353D,2008,4
SOSYYND12AB0186F9A,2016,21
SOGTWZP12AB018545B,2000,0
SOHIWMI12AB017C48B,2008,34
SOEMXXF12A6D4F932C,2004,14
SODHZNC12A8AE47F36,1981,17
SOGXXTV12AB018B61D,1950,22
SOMBZVH12A6D4FC797,1974,1
SOZDQJS12A8C131CCB,1991,19
SOLDQOV12A6D4F5BBB,2005,0
SONNELS12AB018048F,2007,15
SOZMXUV12AF72A507A,1993,58
SOJKRUL12A8C137034,1992,3
SOGSSOW12AB0189E3E,2008,1
SOMORVY12A8C144093,1997,6
SOYHENM12A8C13BEAD,2007,1
SOAASSD12AB0181AA6,1950,6
SOKAJCZ12AB0186428,1997,0
SOMCYNS12A58A7B8BE,2020,2
SOCJFRN12A8AE459BF,2006,0
SOZZQBH12A6D4FAFD8,2010,7
SOMORZB12AB0188412,2010,0
SOGALXT12A8C1332F5,2020,32
SOESTLC12A58A767BC,1999,43
SOKNRNY12A8C143B32,2021,44
SOCMUOM12AC90730BB,1996,24
SOGRXSE12A6D4FB47C,1996,9
SOBLURN12AB018064A,2006,0
SOAGAFW12AB0181E97,2008,0
SOWREHW12AB0186FE8,1938,15
SOBUKEN12AB018CEA2,1991,16
SOJFAXW12AB018D3BE,2014,1
SOQTLMB12A58A7DBFF,2008,6
SOZLSQF12AB01852C1,2021,17
SOMZIPX12B34F32E77,2000,22
SOAEQKJ12A58A761EA,2010,17
SOPAQJH12AB018BAFC,2007,1
SOSLDDI12AB0180835,2021,25
SOAZGGS12A8AE457F4,1998,26
SOCQEJA12AB0187390,1997,0
SOCMHVU12A8C13A274,2006,34
SOOWFID12AC9DCED58,2005,0
SOHWQKE12AB0187F90,1995,0
SOYCHDB12A8C13F2C8,2022,67
SOCTFYZ12AB018CE46,2002,0
SOIZPQD12AB017E788,2009,0
SOOLZNN12A8AE47E47,2001,7
SOASECA12AB01875F6,2000,0
SODUQPC12AC468D0FA,2008,0
SOILGAJ12A6D4F79D8,1999,8
SOCCUAU12A6BD56BE7,2007,14
SOGMVDA12A8C140799,2007,0
SOSBSFC12AC960A17A,1999,6
SOYITPH12A58A7CA96,2010,0
SOHPRWZ12AB0180B14,2009,0
SORAOMT12A8C140327,1993,1
SOXVCSA12A8C137504,1997,24
SOVBLWJ12A6D4F6EE4,2009,33
SOXAUGB12AB018756D,1956,0
SOJXPPN12A58A7E3E7,2009,28
SOZXQUU12A6D4FE701,2003,0
SOQSSIH12A6D4F4445,2001,11
SOQZQDZ12A8C13E62A,2007,0
SOWJPNZ12A8C13AE3D,1979,27
SOCJMUC12AB01859E9,1994,0
SOWSLMW12AB017DA7D,1979,23
SOIHLZN12AB018B917,1961,0
SOILKFY12AB01859FF,1982,67
SOYAKYV12A8C1366D6,1999,5
SOREWHH12A58A7CDF8,1999,2
SOUSGXU12AC468B613,2003,1
SONYLMS12A58A7C76D,2011,0
SOOXJSH12A8C137DD1,1999,21
SOGOQKY12A8C142CBD,2007,14
SOJDMUS12AB018259A,1991,6
SOZWKVJ12AB0188D0E,2010,0
SODXFCU12A58A78087,2000,48
SOXYYDN12A8C13D848,1998,1
SOQPKMA12A8C134BD1,2002,7
SOXYNYD12A8C13DF7B,1993,2
SOZMGEI12AB018DA91,2009,2
SOKHNPX12A8C14512E,2008,0
SOYSHUA12A58A7CEBF,1992,9
SOCZOTF12AB018C245,2017,13
SOGTHVT12A6D4FC435,1969,19
SOGLLSY12AB01856CF,2008,5
SOKIGAA12AB0184D4F,1985,5
SOFUTDG12AB018A272,2010,0
SOQWJDW12AB01829EE,1960,0
SOYYIRG12A8C13656A,1972,7
SOVSQTW12AB018C788,2003,0
SOHORES12A8C13595D,1996,15
SOMXMTB12A8C145406,2003,4
SOZWUGO12A6D4FDCAE,1996,0
SORYKAR12A8C13048C,1998,9
SOUFPFU12AB01854D3,2014,0
SOPFNGN12A6D4FB47B,1996,7
SOKZCIU12A8C13EC0D,2008,15
SOIBMJF12A58A7DFCE,2006,11
SOXVPPB12AB0185A28,1996,2
SOPVHBC12A8C13E506,1986,2
SOQYKND12AAF3B305E,1996,0
SOQSKMZ12A8C1340A5,1998,0
SOAMWKG12A8BED74AB,2009,2
SOWFCZG12AB017D8BB,1976,0
SOPAOCV12A6D4FB022,2007,17
SOCAKIC12AC46881B9,2005,18
SOZPMSM12AB018A95F,1992,5
SOCYJPN12A8C13AF0E,1998,0
SOWUJXU12AC468EA08,2010,5
SOHLMRI12AB0180B3D,1994,14
SOCNJZO12AC468D1F5,2009,0
SOLOWOD12AB0180EB5,1996,3
SOEDZOH12AC90716E2,2000,0
SOPUAKC12A58A78E8F,2009,2
SOWZMBC12A6D4FB3BB,2001,8
SOSXYFZ12AB018C70F,2006,0
SOUITHV12A8C1371D3,2005,0
SOGXYDI12AB01865E9,2001,1
SOGNZTE12A67AD8518,2003,7
SOWFTOP12A6D4F6E3D,2002,4
SOBFXLE12AB0183D1A,2008,0
SOJUJSM12A6D4FAE9B,2010,0
SOTYEJF12AB018D2C2,2003,5
SOHRYJO12A8AE45E9D,2002,13
SOAZOFQ12A81C20B43,1983,3
SOGWPOW12A8C142356,2008,1
SOGEAPM12A8C137932,1992,22
SOHRTOF12A6D4F989E,2000,1
SOMCIAU12AAF3B5665,1961,8
SOCZRVD12AC468F110,2004,5
SOSKOIH12A6D4F8956,1997,39
SOXRDDV12A8C1380DD,1992,7
SOCYXEO12AB01821FA,2018,13
SOXJXPH12A58A7E199,2008,1
SOAWJAQ12AB01863E0,2010,0
SOGKODD12A6D4FB0E5,2004,10
SOPKLAS12AB018EEBB,2004,0
SOEENNQ12A6D4FA8C7,2005,1
SOCCVNR12A81C230BC,2001,22
SOVFUXP12AB018F6F0,2011,0
SOPEWUF12AC468E520,1988,1
SOKSCMS12A8C1318CC,2005,0
SOMZKMJ12AB017F236,1977,18
SOKMGZW12AC468A7B9,2022,39
SOBEUSX12AF72A5EBE,1995,1
SOSKXTH12A8C13495D,2009,2
SOFBRTD12A81C20A3C,1993,0
SONPGMN12A8C1403FD,2004,2
SOXVMRU12AB018A7DA,2022,33
SOUBZKN12A6D4FB691,2005,2
SOBOMNB12AC4686536,2006,0
SOTFCLG12AAA8C8768,2009,0
SOCWDKB12A58A786A8,2007,2
SOMRISS12A6D4FE3D0,2021,0
SOIGQTL12AAF3B2208,2009,0
SOBPRPP12A8C13D3EE,2008,5
SOGUUJV12A8C137B8D,2007,0
SOKSBBB12A6D4F653A,2002,9
SOUTGSH12AB01844C1,1989,13
SOMICNN12A6D4FB16E,2005,17
SOZTOAE12A8C142E86,2004,0
SOYBHQN12AC4687264,2009,8
SOJWIRI12AB01841A7,2009,24
SOQGZXC12AC4685ED6,2008,0
SOPXWCI12AB0188DE6,2005,0
SOPCIDC12A8C136984,2003,34
SOBVBID12A8AE474E3,2006,0
SOHOHZQ12A8C134AAB,1997,1
SOEDSFB12AB018678D,2006,3
SOKJEMV12A8C1374AD,2003,0
SONWGAE12A6D4FE8E6,2010,0
SOMOYIF12AB01838BF,2008,5
SOAJXVE12A6D4F5749,2020,21
SOHGOUQ12A8C145269,1989,35
SOWXUNJ12A58A7E1A4,1967,46
SOGGCHY12AB018C6E9,2009,0
SOXOTFT12AB01826AB,1996,1
SOWIOVE12AB0183FF9,1983,19
SOOKARV12A58A79B73,2008,0
SOXAMTJ12A58A7CD18,1998,9
SODYKGH12A6D4FD729,1999,1
SOUGLNY12A8C135E6D,1991,2
SOOLIPF12A8C13B0A2,2007,0
SOKEQPR12AB018450F,1997,0
SOFOFCW12AC468DFC5,2010,0
SOJXLZA12A6D4F7664,1986,12
SOVTKCZ12A8C133DC1,1960,0
SOJOBPR12A8C13A022,1998,0
SOCPLZA12AB018ED00,2019,0
SOSCXBY12A8AE469FF,2004,0
SOGBKCK12AF72A0051,2005,18
SOCVAKZ12AB0184D4F,2010,0
SOACCLQ12A6D4F7F64,2002,0
SOSPFTC12AB018E880,2009,31
SOMEQIJ12A8C139C37,1999,1
SOUZPOP12AB018DB4E,2009,9
SOLDPYY12AAF3B4633,2010,0
SOFZXJY12AC46876EA,2001,8
SOKERLR12AB0186B69,1958,0
SOEFDUR12A8C14337A,2007,4
SOFTJHT12AB0180955,1999,5
SOSHHXZ12A58A7924C,2010,5
SOPUGFD12A6D4FB501,2004,0
SORBVLK12A8AE46DEC,2001,0
SOOHUOU12A8C1399A5,1999,17
SOTSJZT12AC4686F5F,2010,0
SOJCPRJ12A8C13AFF0,2005,4
SOOHXQA12AC468C52D,2011,9
SOBJQJR12AB0187CB3,2003,0
SOTBFHX12AB0183936,1996,23
SOTEHKT12A6D4F87BC,1994,0
SOCHXRP12A67ADF8BD,2004,0
SOULZAX12AB018B8CD,1980,0
SOJLUYM12AB0187D08,2009,0
SOSJCAZ12A8C141B68,2008,0
SOGEYSS12AC3DF9EDD,2005,19
SODDBMC12A8C142729,2010,8
SOZKYCJ12A6D4F480A,1994,48
SOJJTCO12A58A7932A,2008,1
SOBKPYQ12A6D4FBE96,2006,0
SOKHGKZ12A8C131E06,2004,3
SOYORMO12A8C135428,2007,1
SOUTUFC12A8AE4706A,1987,4
SOFVHDU12A67ADE7AA,1999,15
SOBBJRO12AB01892B8,1963,0
SOTWQOG12A6D4F9421,1997,6
SOSEPVE12AB017F984,2022,29
SOQDIQK12A8C13CB23,1999,8
SOBUUZH12AF72A5BBC,2005,5
SOHGLOP12AB017DC66,2018,26
SOSAMRR12AB018203B,2001,1
SORKXUS12A8C13E89B,2000,3
SOKUQTD12AB0186577,1993,0
SOMRQXT12AB017F9E9,1999,9
SOLORFT12AB0189D11,2006,0
SOSZNCW12A8C13F031,2008,0
SOEORHY12A6D4FD453,1990,0
SOAUTVB12AB018AFF0,2021,16
SORUPAW12A8C134375,2015,7
SODOOMJ12AB0185178,2000,4
SOVGOEH12AB0189841,1987,4
SOFUYVH12A6D4F9FF3,1993,1
SOASWGE12A8C13A206,2012,1
SOSZMFP12AAF3B5692,2006,0
SODPNRD12AB017FB2F,2009,7
SOZDRYB12AB0188108,2000,1
SOTTZPM12A8C13DD62,1997,0
SOJBTCX12AB0180CE9,2011,0
SOMXJIW12A8C130351,1986,7
SOSHGJM12AB0184FFC,2000,4
SOWYEGG12A8C132972,2007,0
SOKTKBH12A8C136F97,1998,11
SOYXWRU12AB01801AC,1998,17
SOFHWUZ12A8AE48B9D,2005,6
SOPRPKO12A58A7D934,1995,7
SOWJFHF12AF72A7603,1989,9
SOATHRP12A8C13407D,1995,6
SOHCDBQ12A8C13D2FF,1998,0
SOEKQOA12A6D4FAEA3,2005,2
SOVYLBG12A6D4FA9EB,1961,5
SOGKIQY12A8C1392B2,2002,1
SOUGGOX12A8C13556D,2001,1
SOOVNRV12AC468964C,2009,0
SOFDDSM12AB0182DCA,1994,1
SOWCFPI12A8C135047,2008,18
SOGRKIL12AB017DECB,2001,0
SOBNNRV12AB0186ED3,2010,0
SOIITEQ12AB01807A2,1979,0
SOQPCKN12AB018AAEA,2003,1
SOVUWVD12AB0185694,1963,2
SONYXUW12A8C13EE49,2002,2
SOVPMPW12A8C139FD0,1987,1
SOAXGWR12A8C1386B6,2007,0
SOPGWTM12A58A79E9C,2003,8
SOXNMHZ12AC9097DE9,2008,21
SODQZTC12AB018882F,2004,14
SOLQCJJ12AB0188587,2007,2
SOJYNHY12A58A7B5CD,1970,1
SOIBLAH12AB018B3BA,2009,10
SOIXNYE12A8C1366F2,1994,2
SOCHXGO12A6D4F918E,1979,3
SOMFGBQ12A582917CD,2006,0
SOPZKAF12A8C140A6A,2003,7
SOKYSHY12A8C13EA99,2020,54
SOCTMWO12AB018563C,2003,29
SONGLFT12AB0189B1E,2006,0
SONGJCH12A8C140C32,1991,29
SOBHGGX12A8AE45557,2008,5
SOYDWJC12AB017D699,2013,27
SOOMWCA12AB01834ED,1989,9
SOVZXBP12A8C1366A1,2010,0
SOAHAEF12AB017E6A5,2009,23
SOVSNHP12AB0185417,2009,2
SOONSFT12A8C13E5D0,1996,4
SOKAWBI12AB018277B,1985,16
SOUVYHS12A8C13AB77,2012,11
SODBIWB12AB018705E,2005,0
SOSNQLH12A8C132485,1999,4
SOIZTGE12AB018096F,1992,32
SOFGRFP12AC392B630,2009,0
SOJZZJS12A8C1388F4,2004,32
SOFTQOA12A8C141EF8,2006,17
SOZEDYL12A6D4F6A73,1970,3
SODOGGH12A6D4F7916,1992,17
SORULTV12A8AE45994,2006,0
SOJXYFD12A8C143701,2006,0
SOXYHAQ12A8C139A64,2003,0
SOIAYAJ12AB0189B8B,2021,36
SOBBDPK12AC3DF6CB3,2007,5
SOQEUVL12A8C133AC2,1972,8
SOJZHAZ12AB01866C5,2009,0
SOHODRU12A81C230CE,1998,0
SOTHGTJ12A8C13399D,1990,62
SOYYANE12A8C132D08,2005,41
SOQEBML12A8C136AA4,1958,22
SOAULBO12A58A7A2F8,2004,1
SOKAMAI12AB01852F5,1998,23
SOTSXZM12A8AE47061,1987,4
SOZYFSB12A8C1393CF,2002,0
SOJPZOO12AC90718EE,2003,0
SOAABSU12A81C1FB9E,2019,1
SOULMYP12A8C143D8B,2007,38
SOJADBN12A6D4FD5F2,1998,13
SOSMRWG12A58A7EA03,1992,3
SOUYBKO12AB018735E,2008,5
SOPJEXC12A6D4FB529,1998,0
SOIEXWD12A8C14314E,2001,5
SOMNMLC12A8C144272,1991,0
SOOEDPH12A6310E02B,1969,70
SOCDRKE12A8C13BF47,1995,17
SOVHLHV12AB018930B,1955,0
SOTKYKL12A8AE45B28,2005,4
SOGHCFG12A8C13B254,2005,0
SOOVFAZ12A8C134EEB,2007,0
SOXCKCV12A6D4F8F1F,1984,6
SOOFFTS12AB018A83C,2014,60
SOBVPYI12AB018623E,2012,2
SODAAKS12AB018D37F,2010,1
SORDTXF12AB017C25D,2008,46
SODCXGX12A8AE46866,2002,14
SONFNKK12A8C13BDE6,1986,0
SOBWBGS12AB01868B0,1991,3
SOZMCOM12A8C13F945,1993,2
SOSZLHY12A6D4F5CCC,2001,0
SOBIAEZ12A8AE484C8,2005,20
SOFNTFC12AB0184512,2005,10
SOVTGRO12AC4686C43,2010,4
SOEJGDS12A8C13875E,2006,21
SOBVAPJ12AB018739D,2009,46
SOAUNYK12AB01860D9,1988,23
SORWDCM12A6D4FC397,1981,45
SOGGMKI12AB017E625,2001,3
SOOIXCN12A6D4F77B2,2008,15
SOKHRGL12AB018ADAC,1969,0
SOKMREL12AB017AC04,2002,0
SODVRAB12AB018DD17,2010,13
SOIAGWA12A8C142CE0,2007,8
SOQKBUO12A6D4FB40F,2003,0
SOQRIHX12AB0185FCB,2013,0
SOWNKEY12A8C131FE7,1999,13
SOWHWDA12AB0187A89,2006,0
SOGHJED12A8C137F42,2003,0
SOJNGHO12A6D4F84BC,1997,10
SOHLWHP12A6D4F614B,2001,0
SOGDDBQ12A8C140740,1993,0
SOQOEYV12AB0185DEF,1990,18
SOAJUIE12A6D4FAC25,2021,27
SOHXTED12A8C132856,1994,1
SOYHKYI12A6D4FAEB4,2005,1
SOMZTXK12AB018491B,2009,1
SOZBVGC12A8C1341A6,2007,2
SOMHUTQ12AB018DEF1,2004,0
SOOXXFH12AB0186E48,2007,0
SOGVWMA12A8C1379BA,2020,0
SOWOAVJ12A6D4F43C6,2020,0
SOCRNKC12A6D4FAE9D,1971,17
SOIQTTM12AC3DFB614,2007,0
SOBWVKW12AB018E9C9,2007,1
SOWSUAM12A6D4FDA56,2003,22
SOVLNMD12A8C14046C,2006,0
SOEKETC12CF5F89191,2008,15
SONBYZV12A81C1FEBA,1999,0
SOPJBVD12AB018AACC,2009,0
SOQTUQJ12A8C144F36,2007,0
SOROJYG12AB0182217,2008,20
SOUWIHB12AB0182455,2005,27
SOKOPOR12AB0184FED,1998,1
SOOSGYY12A8135690B,2005,3
SOCKZDX12A58A7B950,1982,7
SOKUGPJ12A58A7FD8D,2008,59
SOUEEDA12AC3DF474F,2015,15
SOJVTQT12A8C13B86D,2008,19
SOZRSKM12AB01881E6,2010,0
SOEIRMZ12AB01864F8,2001,1
SOPHMCZ12A81C21C54,2002,0
SOXJPDJ12AC4689AE4,1998,8
SOSDCBC12A58A77A79,2005,35
SOUGKGL12A58A7BA58,2006,0
SOSYNKD12A6D4F6655,2022,39
SOQIJPO12A8C13E369,1998,9
SOMORCS12A58A7E211,2007,2
SOBUAFP12A6D4F9934,2020,38
SONSWDF12A8C133D57,2004,0
SOIJPPR12A6D4F3945,2011,3
SOMUYIL12AB0184EE2,2003,10
SOZECOE12AB017E615,2009,0
SOXNSGB12A8C1396F1,2001,2
SORZUVX12AB017BDCB,2018,4
SOFUCUZ12A6D4F9EDA,1995,15
SOYIZYC12AB01833BF,2009,4
SOQVJZI12AB018520D,1970,14
SOTTMXT12AF72A1B42,2000,0
SOLRHDX12A8AE47065,2013,77
SOPFOHF12A6D4F6538,1993,5
SOGMHRG12A6D4FE8CD,2003,3
SOJENAR12A67021592,1986,14
SOVKDPG12A8C144EE8,2008,1
SOSRMIF12A81C237B0,2004,0
SODGZCH12AB0183AE6,2009,1
SOCXRVU12A6D4F87A2,1992,0
SOFMNYQ12AC468D899,1969,0
SOIHKKW12AB0186CB7,2009,0
SOSWXBF12A58A78B99,1983,5
SOELRRQ12AB0188C34,1959,41
SORJCKM12A8C1410BC,1996,10
SOOHVCV12AB0181E5D,2013,1
SOESZEO12AB017F908,1998,0
SOXMPXX12AB01891E3,2008,0
SONNOZT12A6D4FC2EE,2014,31
SOAQHHC12A8C139869,2012,0
SOZCYVH12A8C13EB54,2000,0
SOJUNOI12A8C137A33,2003,1
SOFCZKJ12A6D4F5BF0,2005,0
SORZRPC12A8C13A1B1,2003,3
SOSBROL12AB0183CD0,2008,0
SOQMMMQ12AB0181202,2004,2
SOJPXLR12AB018378B,2021,39
SOHRTYN12AB018CCDE,2007,0
SOFAJKC12AB018B184,2009,0
SOYSHPW12AC960A4D6,2010,0
SOQSYGY12A8C137E0F,2017,32
SOJCRCV12AC468654B,2007,21
SOQYKJX12A8AE4968F,2021,0
SOQFRWV12A8C133D0A,1993,0
SOLXOSZ12A8C1432E2,2004,0
SOTRSHW12A58A79E7C,2016,4
SOTSFFZ12AB0182949,2008,48
SOHXBEL12A8C1355E3,2001,0
SONHURK12A8C131104,1993,2
SOWOHNT12A6D4F60EA,1997,0
SOSCKEF12AB0181D6F,2005,7
SOYOZCL12AB0189C16,2007,13
SOLLKHF12A58A77EE9,1994,6
SOJBVLG12AB0180412,2009,23
SOGXQRO12A8AE47D50,2019,25
SOSLSTE12AB0180800,2005,1
SOONDHS12A58A7CADA,1990,2
SOOUWXD12AB0181D16,1990,30
SOAFUDP12A6D4F7211,1998,28
SOTNQRU12A8C131FEF,1999,17
SOOCMUD12AC4686532,2006,0
SOVIRCP12AB01891FE,1993,26
SOXZUAY12A58A7B63C,2020,1
SOCMIYJ12A8C1384E3,2002,13
SOLEQYS12AB017D59D,2004,0
SOCYAKZ12AB018708F,1966,12
SOZEMEV12A6D4F9317,2002,0
SOFZJFU12A8C1420A1,1976,4
SOWFQKL12AB017D754,2003,0
SOPHMAS12AB0186B88,2009,1
SOAXABK12A8C13C76F,1985,1
SOEWJWO12AB01865EB,2008,0
SOKQFOM12A8C13E738,2010,33
SOBKPCA12A8C131AD9,1970,38
SOHJIJX12AB01821ED,2012,1
SOYJBVO12AB0189DB3,1992,10
SOFDOAD12A58A7BAD3,2010,28
SOEDDXY12AC907580A,2010,0
SOUIDWL12A8C13357A,1989,13
SOKKRTJ12AB0182F77,2005,0
SODGOXT12A8C1418DE,2009,0
SOBDARW12AB018BB05,2010,6
SOJCHPN12A8C132491,1999,5
SORDNTC12A8C13FE63,2020,1
SOMRFYS12A8C13CCA4,1995,3
SONVUII12AB0183269,1998,14
SOPMOPR12A6D4FBC72,2006,0
SOLQSUX12AF72AB397,2009,1
SOAOIBZ12AB01815BE,2000,0
SOQVMXR12A81C21483,2007,0
SOZHPGD12A8C1394FE,2004,10
SOBBXLX12A58A79DDA,2005,0
SOSLAVG12A8C13397F,1984,7
SOMVWWT12A58A7AE05,1997,0
SOTTDKS12AB018D69B,1994,0
SOQLGFP12A58A7800E,2004,0
SODUJBS12A8C132150,1999,2
SOJFCDO12AB01852EE,2008,0
SOPMNJT12A8C13AC24,2007,2
SOPLBWU12AB01894DE,2007,0
SOILUPR12AB0186FC1,2008,0
SOYVQII12A81C2115C,2006,0
SOJCFUI12A6D4FC28C,1969,11
SOEORMV12A6D4F7455,1990,15
SOIMFZR12AB017F041,2003,15
SOETFVQ12A8151E8B3,2013,15
SORSTBQ12A8C144986,2000,6
SOCPSFM12A8C136A50,2007,1
SOSVQVA12A8C137DEA,1992,0
SOUDYEW12AB0183E5C,2007,0
SOXIPMV12A8C135AB0,2022,18
SOYBTTM12AB01899E8,2004,1
SOMMMJG12AB0188A1C,1999,3
SORNGOF12A8C144013,1995,1
SOMVEML12A8C13473F,2007,0
SOJISRJ12A8C1323D7,2009,11
SOSHODS12A6D4F79BC,1980,49
SOFDXJM12A58A75955,1987,17
SOZLDXZ12A8C1427BE,2013,12
SOFPXKK12AB01807D3,2007,0
SOHVUPT12AB0180D45,2005,0
SOIOEMI12AB0182C50,2001,1
SOXKVHN12AB0184051,2000,0
SODYVBO12AB017C3A5,2004,0
SOFCHDR12AB01866EF,1990,0
SODREIN12A58A7F2E5,2006,6
SOLYIBD12A8C135045,2022,17
SOUPIRU12A6D4FA1E1,1997,4
SOSWKAV12AB018FC91,2009,0
SOWQTQZ12A58A7B63E,2007,6
SOHUTDD12AB018A94F,1999,0
SOHNDEQ12A6D4F9FBE,1981,1
SOVFFIH12A81C217E6,2008,15
SOKMUOE12AAF3B3F2B,2004,3
SOYBUNM12A6D4F64B1,2000,0
SOXVUMX12AB0187374,1972,54
SOMEUQK12AB017A8FF,2007,0
SOBBPHG12AB01869CE,2008,0
SOBEVMI12AB018E480,2009,0
SONBXTX12A8C138834,2003,3
